,Ag,Al,Cu,Mg,Ni,Pb,Si,Sn,Ti,Zn,EVA,Glass,Steel
2025,0.004148870342703169,0.9558469905731228,0.043672319396875436,0.012225777413046056,2.753416137069042e-05,0.0002847764827086821,0.3547345943463185,0.0011931607261636914,1.7160749504892974e-07,1.334889762696947e-07,0.0,3.8316280225560537,0.5753622079031749
2026,0.0053092041404551645,1.2231731485457775,0.055886359373212256,0.015645017245666987,3.523476789539411e-05,0.0003644212414977766,0.4539448624559977,0.0015268575164605923,2.1960175854839973e-07,1.7082245695208275e-07,0.0,4.9032371902912635,0.736276423251801
2027,0.00671710757946441,1.5475362050007384,0.07070639557330957,0.019793788511720645,4.457838128456866e-05,0.0004610590624553923,0.5743227036662222,0.0019317520903802318,2.7783611211504633e-07,2.1612143552596518e-07,0.0,6.203485649356407,0.9315234096049702
2028,0.008403108666988117,1.9359694247678687,0.0884537754419802,0.02476205030627661,5.576760200742962e-05,0.0005767853734480824,0.7184783080711789,0.002416623902641271,3.475732693122038e-07,2.703681438037885e-07,0.0,7.7605670906643045,1.1653367679691073
2029,0.01039576962508809,2.3950531807551503,0.10942915394829565,0.0306339690024691,6.899198451287357e-05,0.0007135606717836034,0.8888537882026658,0.002989687073908153,4.2999463398626507e-07,3.3448156489856407e-07,0.0,9.600859733199524,1.4416774857433479
2030,0.012720050737510131,2.930538005066882,0.1338952709211593,0.03748309688032529,8.441717882699129e-05,0.0008730982194406162,1.0875832855011147,0.003658119854600729,5.26132624944163e-07,4.0926479036278883e-07,0.0,11.7474152789319,1.7640070362396127
2031,0.015395496110903163,3.546926611449389,0.16205785379898072,0.045367025977650494,0.0001021728902772253,0.0010567395145835423,1.316337850197381,0.004427542873602341,6.367956345693533e-07,4.953466474610353e-07,0.0,14.218283399344534,2.1350357814177032
2032,0.018434275874639555,4.2470228430152694,0.19404500920673212,0.054321618898118575,0.0001223398864649614,0.0012653199090914458,1.576158046481098,0.005301456100591476,7.62487049384793e-07,5.931187073866151e-07,0.0,17.024703637949145,2.556451465633976
2033,0.02183911803367394,5.031455197430342,0.22988545298604146,0.0643549144519603,0.00014493627191563345,0.0014990266519240743,1.86727712283945,0.006280644074033737,9.033197063938303e-07,7.026687430894096e-07,0.0,20.169195403492314,3.0286324065566688
2034,0.02560115687994231,5.898181128248872,0.26948586189412965,0.0754407874136453,0.0001699032089658932,0.0017572512051058711,2.188937048026845,0.007362557132503768,1.0589268980768196e-06,8.237115023933773e-07,0.0,23.643570902032124,3.5503491144825654
2035,0.029697718903681298,6.841976947024889,0.31260756740717155,0.08751242410604158,0.00019709022386623848,0.0020384372697343114,2.5391992031846673,0.00854067467180348,1.2283707922305201e-06,9.555174701879584e-07,0.0,27.426890347987694,4.118457244189765
2036,0.034090072536285744,7.853919392669608,0.358842868803008,0.10045569140434392,0.00022624027285004738,0.002339926329402256,2.9147519815036786,0.009803858000504822,1.410049355790839e-06,1.0968404669073075e-06,0.0,31.483383772339376,4.727585530975477
2037,0.038721200708107584,8.920872457081389,0.4075915864011324,0.11410257297044532,0.00025697495961497807,0.002657804759627008,3.310720338597878,0.011135709756770565,1.6016042223377331e-06,1.2458459810751598e-06,0.0,35.76039390123143,5.369826890652656
2038,0.043513731887264595,10.025010722785883,0.45803928302383795,0.12822507249480528,0.00028878080457059513,0.002986761815340347,3.7204888932407965,0.012513978902236171,1.7998351147649902e-06,1.4000446009407876e-06,0.0,40.186465397374455,6.034451497573485
2039,0.04836829563437322,11.143440503649046,0.5091399540460338,0.14253036789020762,0.0003209983314046835,0.0033199767569492326,4.1355613248456145,0.01391008780110674,2.0006318269740947e-06,1.5562391048199522e-06,0.0,44.66982615686901,6.707678734200814
2040,0.05316274442455246,12.248020562558262,0.5596078360479205,0.15665851817816975,0.0003528169026705899,0.0036490654365690816,4.545493838087354,0.015288908426365834,2.1989420365158476e-06,1.7104994233917569e-06,0.0,49.097668634393024,7.372569273970952
2041,0.057752868018627966,13.305526693467412,0.6079249265118732,0.1701845685784276,0.00038327946074328764,0.0039641293321227055,4.937956242704932,0.016608967803569668,2.388800852742693e-06,1.858185624432518e-06,0.0,53.33680959019266,8.009124149753124
2042,0.06197535175455801,14.27833327413849,0.6523721237321897,0.18262726792102824,0.00041130216065115313,0.004253958603053675,5.298984891824674,0.017823298776683223,2.563453179027657e-06,1.9940430951814095e-06,0.0,57.236422176503446,8.594695007471728
2043,0.06565370551470578,15.125779224837876,0.691091636996903,0.19346653996458585,0.00043571371792927387,0.004506439051813769,5.613489617493712,0.01888114510134935,2.71559894945236e-06,2.1123933055377038e-06,0.0,60.633511547841486,9.104806330812975
2044,0.0686076300474492,15.806325889779758,0.7221855794468338,0.20217108381608814,0.00045531756862671603,0.004709195023713695,5.86605456512947,0.019730655076207842,2.8377805429358042e-06,2.2074351673657937e-06,0.0,63.36156498920335,9.514454355636824
2045,0.07066575031146015,16.280490637794188,0.7438500032785278,0.20823589620082103,0.0004689763747085283,0.004850463417604891,6.042026913422759,0.020322543485798268,2.922909465712947e-06,2.2736547270022918e-06,0.0,65.26231160839913,9.799872920551548
2046,0.07168087474302297,16.514362403556436,0.7545355236107681,0.21122723705307486,0.0004757132928576193,0.004920141074714745,6.1288215644233155,0.020614479965818725,2.964897512210917e-06,2.306316128772537e-06,0.0,66.19981480735986,9.940649610589034
2047,0.07154608419939225,16.483308375629594,0.7531166757830761,0.21083003997346234,0.00047481874945833004,0.004910889116049643,6.1172967721625335,0.02057571597233763,2.9593222433694987e-06,2.3019792731482704e-06,0.0,66.07533098851518,9.921956959727035
2048,0.07020925461297209,16.175319831389796,0.7390447853997064,0.20689070718821587,0.0004659468208326638,0.004819129770455443,6.002995851218367,0.02019126130676934,2.9040276793838273e-06,2.2589670799009894e-06,0.0,64.84072173789875,9.73656644161028
2049,0.0676833425755906,15.5933818049027,0.7124562376377958,0.1994474188270184,0.0004491834939748481,0.004645752372219287,5.787026609491908,0.019464842115085444,2.799549736800894e-06,2.1776964244777915e-06,0.0,62.50795292482548,9.386274866614924
2050,0.06405011727015494,14.756332876540164,0.6742117607384729,0.18874113007691928,0.00042507143368068073,0.0043963695190795534,5.47638043392288,0.018419974142439795,2.6492705904036684e-06,2.0607982120685403e-06,0.0,59.152541272337736,8.88242192331394
